"ensembl_gene_rec","gene_name","d0_rc","d6_rc"
"ENSG00000243004.5","AC005062.1",9,2
"ENSG00000243007.1","RPL12P35",1,1
"ENSG00000243008.2","AL359538.1",3,NA
"ENSG00000243014.1","PTMAP8",NA,2
"ENSG00000243016.1","AC112482.1",3,10
"ENSG00000243024.6","AC012158.1",3,8
"ENSG00000243056.1","EIF4EBP3",97,93
"ENSG00000243064.8","ABCC13",NA,1
"ENSG00000243071.1","AC107032.1",3,1
"ENSG00000243073.3","PRAMEF4",2,NA
"ENSG00000243081.2","AC092894.1",1,NA
"ENSG00000243083.6","LINC00870",5,1
"ENSG00000243094.1","AC079203.1",NA,1
"ENSG00000243095.1","RPL3P10",1,NA
"ENSG00000243103.3","RN7SL452P",NA,1
"ENSG00000243107.1","AC000120.1",21,6
"ENSG00000243116.1","AC092943.1",6,NA
"ENSG00000243137.7","PSG4",67,35
"ENSG00000243147.7","MRPL33",1081,734
"ENSG00000243150.5","AC106707.1",4,1
"ENSG00000243155.1","AL162431.2",103,60
"ENSG00000243156.7","MICAL3",1583,1081
"ENSG00000243167.1","RPS10P28",1,NA
"ENSG00000243175.1","RPSAP36",1,3
"ENSG00000243176.5","AC092944.1",22,25
"ENSG00000243179.1","AC110769.1",1,NA
"ENSG00000243181.2","AC087343.1",4,1
"ENSG00000243199.1","AC115223.1",107,106
"ENSG00000243207.6","PPAN-P2RY11",1,NA
"ENSG00000243224.1","AC006252.1",4,11
"ENSG00000243225.2","AC007686.1",NA,2
"ENSG00000243232.4","PCDHAC2",126,167
"ENSG00000243234.1","AC010326.1",4,1
"ENSG00000243236.6","GSTA9P",NA,1
"ENSG00000243243.5","AC073130.2",1,NA
"ENSG00000243244.6","STON1",242,137
"ENSG00000243250.1","RPS6P16",NA,3
"ENSG00000243260.3","RN7SL558P",NA,1
"ENSG00000243279.3","PRAF2",487,384
"ENSG00000243284.1","VSIG8",1,1
"ENSG00000243302.3","AC018638.4",251,207
"ENSG00000243304.3","AC008494.1",1,NA
"ENSG00000243305.1","AC026347.1",1,NA
"ENSG00000243316.7","GUCY2GP",1,NA
"ENSG00000243317.7","STMP1",1697,1357
"ENSG00000243319.7","FGF14-IT1",1,NA
"ENSG00000243323.7","PTPRVP",21,4
"ENSG00000243335.9","KCTD7",419,375
"ENSG00000243355.1","AC012123.2",2,NA
"ENSG00000243364.7","EFNA4",167,210
"ENSG00000243368.2","MCCC1-AS1",2,NA
"ENSG00000243406.6","MRPS31P5",19,21
"ENSG00000243410.1","PSMD6-AS1",NA,2
"ENSG00000243414.5","TICAM2",5,8
"ENSG00000243422.2","RPL23AP49",10,2
"ENSG00000243429.1","OR7E29P",3,1
"ENSG00000243431.1","RPL5P30",7,2
"ENSG00000243444.7","PALM2",10,2
"ENSG00000243445.1","AC106820.1",NA,3
"ENSG00000243449.6","C4orf48",318,301
"ENSG00000243455.3","RPS18P13",NA,1
"ENSG00000243468.5","INGX",NA,8
"ENSG00000243477.5","NAA80",72,98
"ENSG00000243483.1","AC078785.3",1,NA
"ENSG00000243508.1","AC108688.1",2,NA
"ENSG00000243514.2","RPL32P33",1,NA
"ENSG00000243517.1","AC024940.2",12,5
"ENSG00000243532.3","RN7SL19P",NA,3
"ENSG00000243538.1","RPS26P28",NA,1
"ENSG00000243544.3","RN7SL172P",NA,1
"ENSG00000243547.1","HNRNPKP4",22,8
"ENSG00000243554.1","AC004967.1",10,3
"ENSG00000243566.6","UPK3B",2632,236
"ENSG00000243584.1","AC068769.1",NA,1
"ENSG00000243592.1","RPL17P22",1,NA
"ENSG00000243629.1","LINC00880",6,1
"ENSG00000243646.9","IL10RB",85,70
"ENSG00000243648.1","AC109454.1",3,2
"ENSG00000243649.8","CFB",2244,834
"ENSG00000243660.9","ZNF487",196,122
"ENSG00000243663.1","RPS4XP14",NA,1
"ENSG00000243667.6","WDR92",162,126
"ENSG00000243674.1","OR7E66P",NA,1
"ENSG00000243675.1","AC080013.2",1,3
"ENSG00000243678.11","NME2",3358,2854
"ENSG00000243679.1","AC018638.5",170,123
"ENSG00000243680.1","RPL37P23",6,2
"ENSG00000243696.4","AC006254.1",35,31
"ENSG00000243701.5","DUBR",314,184
"ENSG00000243708.10","PLA2G4B",31,56
"ENSG00000243709.1","LEFTY1",3,2
"ENSG00000243710.7","CFAP57",37,12
"ENSG00000243716.10","NPIPB5",541,262
"ENSG00000243725.6","TTC4",141,183
"ENSG00000243738.3","RN7SL181P",1,NA
"ENSG00000243742.5","RPLP0P2",18,14
"ENSG00000243746.1","EEF1A1P10",6,5
"ENSG00000243749.1","TMEM35B",101,107
"ENSG00000243753.5","HLA-L",114,115
"ENSG00000243759.1","ST13P15",5,5
"ENSG00000243762.1","AC006547.2",1,1
"ENSG00000243789.10","JMJD7",2,5
"ENSG00000243797.6","AC004917.1",4,1
"ENSG00000243802.2","AC090589.1",NA,1
"ENSG00000243810.1","AL121721.1",25,10
"ENSG00000243811.9","APOBEC3D",16,14
"ENSG00000243819.4","RN7SL832P",40,40
"ENSG00000243824.1","RPL12P6",13,8
"ENSG00000243829.1","AC011495.1",13,5
"ENSG00000243830.2","AC092865.1",1,NA
"ENSG00000243836.5","WDR86-AS1",59,119
"ENSG00000243838.1","PSMC1P7",NA,1
"ENSG00000243859.3","RPL5P17",6,NA
"ENSG00000243885.1","AC108751.4",6,6
"ENSG00000243896.4","OR2A7",48,33
"ENSG00000243902.6","ELFN2",3,6
"ENSG00000243904.1","RPSAP5",4,1
"ENSG00000243910.7","TUBA4B",6,NA
"ENSG00000243918.1","EIF4BP8",2,1
"ENSG00000243926.1","TIPARP-AS1",102,45
"ENSG00000243927.5","MRPS6",619,764
"ENSG00000243943.9","ZNF512",1306,563
"ENSG00000243955.5","GSTA1",18,NA
"ENSG00000243960.1","AL390195.1",5,1
"ENSG00000243964.1","RPL23AP65",17,13
"ENSG00000243970.3","PPIEL",329,211
"ENSG00000243974.1","VTI1BP1",2,NA
"ENSG00000243977.1","AC125604.1",1,NA
"ENSG00000243978.8","RTL9",1,1
"ENSG00000243988.1","RPS24P17",6,NA
"ENSG00000243989.8","ACY1",95,102
"ENSG00000244005.12","NFS1",1353,1122
"ENSG00000244009.1","B3GAT3P1",1,NA
"ENSG00000244026.6","FAM86DP",134,69
"ENSG00000244036.3","AC073320.1",2,NA
"ENSG00000244038.9","DDOST",7402,5877
"ENSG00000244040.6","IL12A-AS1",13,1
"ENSG00000244041.7","LINC01011",63,133
"ENSG00000244045.12","TMEM199",533,306
"ENSG00000244055.1","AC007566.1",14,9
"ENSG00000244067.2","GSTA2",4,1
"ENSG00000244071.1","RPL9P33",1,NA
"ENSG00000244073.1","RPS4XP6",9,3
"ENSG00000244086.1","AC110749.1",1,NA
"ENSG00000244097.1","RPS4XP17",5,5
"ENSG00000244119.1","PDCL3P4",37,22
"ENSG00000244122.2","UGT1A7",NA,2
"ENSG00000244128.5","LINC01322",2,NA
"ENSG00000244137.1","AL512328.1",3,NA
"ENSG00000244139.3","RN7SL397P",2,NA
"ENSG00000244144.1","AC128688.1",1,NA
"ENSG00000244151.1","AC010973.2",52,26
"ENSG00000244153.1","WWP1P1",2,1
"ENSG00000244161.1","FLNB-AS1",5,9
"ENSG00000244165.1","P2RY11",203,59
"ENSG00000244171.4","PBX2P1",11,10
"ENSG00000244176.1","AP003733.1",4,1
"ENSG00000244184.1","AC091153.3",1,1
"ENSG00000244187.7","TMEM141",490,563
"ENSG00000244198.6","AC004889.1",83,65
"ENSG00000244218.3","RN7SL81P",4,NA
"ENSG00000244219.6","TMEM225B",1,11
"ENSG00000244226.1","ILF2P1",1,1
"ENSG00000244234.2","GMCL2",1,3
"ENSG00000244235.2","AC103724.1",2,1
"ENSG00000244239.1","AC007009.1",8,4
"ENSG00000244242.1","IFITM10",44,75
"ENSG00000244244.2","RPS3AP42",1,NA
"ENSG00000244245.1","AC133134.1",7,3
"ENSG00000244255.5","AL645922.1",1,NA
"ENSG00000244256.3","RN7SL130P",1,NA
"ENSG00000244257.5","PKD1P1",15,15
"ENSG00000244265.1","SIAH2-AS1",1,NA
"ENSG00000244274.7","DBNDD2",229,219
"ENSG00000244280.1","ECEL1P2",3,4
"ENSG00000244292.1","OR9N1P",NA,1
"ENSG00000244300.2","GATA2-AS1",70,60
"ENSG00000244306.11","DUXAP10",321,120
"ENSG00000244313.3","AC024293.1",65,50
"ENSG00000244345.1","AC104435.2",3,1
"ENSG00000244349.1","AL662791.1",1,NA
"ENSG00000244357.3","RN7SL145P",1,NA
"ENSG00000244363.3","RPL7P23",18,10
"ENSG00000244378.1","RPS2P45",2,NA
"ENSG00000244380.1","AC134772.1",4,3
"ENSG00000244381.1","AC007849.2",1,NA
"ENSG00000244383.2","FAM3D-AS1",2,6
"ENSG00000244398.1","AC116533.1",106,61
"ENSG00000244399.3","RN7SL251P",3,NA
"ENSG00000244405.7","ETV5",132,2022
"ENSG00000244411.3","KRTAP5-7",2,2
"ENSG00000244459.2","AC147067.1",5,15
"ENSG00000244462.7","RBM12",3175,1740
"ENSG00000244468.1","AC093001.1",2,NA
"ENSG00000244471.6","AL137058.1",4,NA
"ENSG00000244479.7","OR2A1-AS1",2,2
"ENSG00000244480.1","AC005154.2",28,9
"ENSG00000244482.10","LILRA6",8,9
"ENSG00000244485.1","RPL18P13",4,1
"ENSG00000244486.8","SCARF2",70,33
"ENSG00000244491.1","AL021707.5",6,6
"ENSG00000244502.2","HDAC11-AS1",2,2
"ENSG00000244503.1","AC108751.5",4,NA
"ENSG00000244509.3","APOBEC3C",682,958
"ENSG00000244513.6","AC109587.1",6,8
"ENSG00000244515.1","KRT18P34",1,6
"ENSG00000244556.1","ODCP",NA,1
"ENSG00000244558.5","KCNK15-AS1",18,11
"ENSG00000244560.7","AC004890.2",164,127
"ENSG00000244578.1","LINC01391",NA,1
"ENSG00000244582.2","RPL21P120",4,3
"ENSG00000244585.1","RPL12P33",3,2
"ENSG00000244588.5","RAD21L1",NA,1
"ENSG00000244593.1","AC025062.1",2,NA
"ENSG00000244607.6","CCDC13",4,NA
"ENSG00000244617.2","ASPRV1",27,15
"ENSG00000244623.1","OR2AE1",NA,2
"ENSG00000244625.5","MIATNB",70,42
"ENSG00000244627.5","TPTEP2",150,88
"ENSG00000244641.2","RPS26P43",2,NA
"ENSG00000244649.4","LINC02086",8,6
"ENSG00000244675.2","AC108676.1",1,7
"ENSG00000244681.1","MTHFD2P1",8,NA
"ENSG00000244682.7","FCGR2C",37,14
"ENSG00000244687.11","UBE2V1",378,481
"ENSG00000244693.1","CTAGE8",13,1
"ENSG00000244694.7","PTCHD4",1,NA
"ENSG00000244701.1","AC004918.1",46,19
"ENSG00000244705.1","AC020658.1",3,5
"ENSG00000244716.3","BX679664.3",34,51
"ENSG00000244723.3","ASLP1",1,NA
"ENSG00000244731.7","C4A",1809,148
"ENSG00000244733.5","AL132656.2",2,1
"ENSG00000244734.4","HBB",NA,1
"ENSG00000244738.1","AC026316.3",NA,1
"ENSG00000244752.2","CRYBB2",27,3
"ENSG00000244754.8","N4BP2L2",1823,1077
"ENSG00000244879.7","GABPB1-AS1",2307,1504
"ENSG00000244921.2","MTCYBP18",4,14
"ENSG00000244945.1","AC136604.2",15,1
"ENSG00000244952.2","AC123768.2",3,NA
"ENSG00000244968.6","LIFR-AS1",64,43
"ENSG00000244998.1","AC100803.1",7,4
"ENSG00000245017.2","LINC02453",5,2
"ENSG00000245025.2","AC107959.1",54,18
"ENSG00000245060.6","LINC00847",432,305
"ENSG00000245080.7","MIR3150BHG",1,NA
"ENSG00000245105.3","A2M-AS1",54,15
"ENSG00000245112.2","SMARCA5-AS1",7,12
"ENSG00000245146.6","MALINC1",104,67
"ENSG00000245148.2","ARAP1-AS2",3,1
"ENSG00000245149.3","RNF139-AS1",198,74
"ENSG00000245156.1","AP001107.1",11,2
"ENSG00000245164.6","LINC00861",1,NA
"ENSG00000245205.3","EEF1A1P4",4,10
"ENSG00000245213.6","AC105285.1",12,49
"ENSG00000245248.7","USP2-AS1",28,19
"ENSG00000245261.1","AL133375.1",6,NA
"ENSG00000245275.7","SAP30L-AS1",5,5
"ENSG00000245281.7","AC124242.1",9,1
"ENSG00000245317.2","AC008393.1",16,24
"ENSG00000245322.6","AC097460.1",4,NA
"ENSG00000245330.4","AP005717.1",4,7
"ENSG00000245385.2","AP003396.1",1,3
"ENSG00000245466.1","AL357153.1",8,8
"ENSG00000245468.3","LINC02447",13,6
"ENSG00000245482.2","AC046130.1",2,NA
"ENSG00000245498.6","AP000866.1",31,18
"ENSG00000245522.2","AC026250.1",30,12
"ENSG00000245526.10","LINC00461",NA,2
"ENSG00000245532.8","NEAT1",52679,22605
"ENSG00000245534.6","RORA-AS1",3,3
"ENSG00000245552.6","AP000787.1",17,2
"ENSG00000245556.2","SCAMP1-AS1",170,102
"ENSG00000245571.6","FAM111A-DT",73,63
"ENSG00000245573.7","BDNF-AS",39,7
"ENSG00000245598.6","DACT3-AS1",1,1
"ENSG00000245614.3","DDX11-AS1",20,16
"ENSG00000245648.1","AC022075.1",NA,2
"ENSG00000245651.2","AC083805.1",25,3
"ENSG00000245662.3","LINC02211",1,NA
"ENSG00000245680.9","ZNF585B",264,247
"ENSG00000245685.6","FRG1-DT",6,NA
"ENSG00000245694.9","CRNDE",21,23
"ENSG00000245719.1","AC009292.1",5,1
"ENSG00000245748.1","AC097382.2",38,25
"ENSG00000245750.8","DRAIC",11,12
"ENSG00000245812.2","LINC02202",22,1
"ENSG00000245848.2","CEBPA",121,109
"ENSG00000245849.7","RAD51-AS1",336,126
"ENSG00000245857.2","GS1-24F4.2",23,11
"ENSG00000245869.2","AP004609.1",3,3
"ENSG00000245870.3","LINC00682",2,NA
"ENSG00000245888.6","FLJ21408",9,12
"ENSG00000245904.3","AC025164.1",18,8
"ENSG00000245910.8","SNHG6",2011,1824
"ENSG00000245937.7","LINC01184",316,257
"ENSG00000245954.6","LINC02273",1,1
"ENSG00000245958.6","AC093752.1",185,130
"ENSG00000245970.2","AP003352.1",57,27
"ENSG00000245975.2","AC090515.2",17,11
"ENSG00000246022.2","ALDH1L1-AS2",2,6
"ENSG00000246067.7","RAB30-AS1",201,136
"ENSG00000246082.2","NUDT16P1",661,466
"ENSG00000246089.3","AC016065.1",37,58
"ENSG00000246090.6","AP002026.1",62,31
"ENSG00000246100.3","LINC00900",36,16
"ENSG00000246130.1","AC107959.2",5,2
"ENSG00000246145.1","RRS1-AS1",7,NA
"ENSG00000246174.7","KCTD21-AS1",81,83
"ENSG00000246203.2","AL353807.3",NA,1
"ENSG00000246211.2","P4HA3-AS1",1,NA
"ENSG00000246214.1","AC022113.1",2,NA
"ENSG00000246223.8","LINC01550",86,9
"ENSG00000246225.6","AC006299.1",8,1
"ENSG00000246228.6","CASC8",5,5
"ENSG00000246263.2","UBR5-AS1",55,33
"ENSG00000246273.7","SBF2-AS1",107,93
"ENSG00000246283.2","AC090510.1",4,4
"ENSG00000246308.1","AC116535.1",29,10
"ENSG00000246323.2","AC113382.1",4,2
"ENSG00000246331.2","AC010198.1",1,NA
"ENSG00000246334.2","PRR7-AS1",2,7
"ENSG00000246339.5","EXTL3-AS1",25,22
"ENSG00000246350.1","AL049543.1",8,2
"ENSG00000246363.2","LINC02458",NA,2
"ENSG00000246366.6","LACTB2-AS1",4,NA
"ENSG00000246394.7","AC073911.1",1,NA
"ENSG00000246422.2","AC008781.2",1,NA
"ENSG00000246430.6","LINC00968",4,NA
"ENSG00000246451.2","AL049840.1",NA,5
"ENSG00000246465.1","AC138904.1",3,4
"ENSG00000246477.3","AF131216.1",NA,2
"ENSG00000246523.7","AP001528.1",14,8
"ENSG00000246526.2","LINC002481",8,2
"ENSG00000246548.3","LINC02288",3,8
"ENSG00000246560.2","AC018797.2",10,9
"ENSG00000246582.2","AC100861.1",38,85
"ENSG00000246596.7","AC139795.1",56,30
"ENSG00000246627.6","CACNA1C-AS1",16,5
"ENSG00000246640.1","PICART1",43,21
"ENSG00000246662.6","LINC00535",4,3
"ENSG00000246695.7","RASSF8-AS1",54,37
"ENSG00000246705.4","H2AFJ",1280,1206
"ENSG00000246731.2","MGC16275",2,4
"ENSG00000246763.6","RGMB-AS1",5,2
"ENSG00000246777.1","AC044802.1",25,4
"ENSG00000246792.2","AC106038.1",5,2
"ENSG00000246820.2","AC091013.1",16,6
"ENSG00000246851.1","AL157938.3",NA,2
"ENSG00000246859.2","STARD4-AS1",20,4
"ENSG00000246863.2","AC012377.1",4,2
"ENSG00000246877.1","DNM1P35",174,23
"ENSG00000246889.2","AP000487.1",9,2
"ENSG00000246898.1","LINC00920",35,38
"ENSG00000246922.8","UBAP1L",601,267
"ENSG00000246982.6","Z84485.1",124,64
"ENSG00000246985.7","SOCS2-AS1",NA,11
"ENSG00000247011.2","AC005920.1",7,5
"ENSG00000247033.1","AC099508.1",2,1
"ENSG00000247049.2","AC008443.1",NA,1
"ENSG00000247077.6","PGAM5",1328,1655
"ENSG00000247081.7","BAALC-AS1",18,15
"ENSG00000247092.6","SNHG10",279,162
"ENSG00000247095.2","MIR210HG",242,33
"ENSG00000247121.6","AC009126.1",22,10
"ENSG00000247134.6","AC090204.1",1,1
"ENSG00000247137.8","AP000873.2",153,71
"ENSG00000247151.7","CSTF3-DT",3,6
"ENSG00000247157.6","LINC01252",1,1
"ENSG00000247199.4","AC091948.1",1,NA
"ENSG00000247213.6","LINC01498",1,NA
"ENSG00000247228.2","AC009060.1",10,3
"ENSG00000247240.7","UBL7-AS1",64,47
"ENSG00000247271.6","ZBED5-AS1",107,38
"ENSG00000247287.2","AL359220.1",3,8
"ENSG00000247311.2","AC010255.1",1,NA
"ENSG00000247315.3","ZCCHC3",1233,686
"ENSG00000247317.3","LY6E-DT",66,53
"ENSG00000247324.2","AC010547.1",2,1
"ENSG00000247363.2","AC090061.1",5,19
"ENSG00000247373.3","AC055713.1",150,130
"ENSG00000247400.3","DNAJC3-DT",102,78
"ENSG00000247416.3","AP000802.1",5,8
"ENSG00000247473.2","CARS-AS1",1,NA
"ENSG00000247498.9","GPRC5D-AS1",81,77
"ENSG00000247516.6","MIR4458HG",NA,3
"ENSG00000247556.6","OIP5-AS1",1618,1814
"ENSG00000247572.7","CKMT2-AS1",219,112
"ENSG00000247595.4","SPTY2D1OS",24,13
"ENSG00000247596.8","TWF2",441,878
"ENSG00000247626.4","MARS2",175,136
"ENSG00000247627.2","MTND4P12",93,83
"ENSG00000247675.6","LRP4-AS1",2,12
"ENSG00000247679.2","AC139795.2",30,18
"ENSG00000247699.2","AC008609.1",NA,1
"ENSG00000247708.7","STX18-AS1",52,31
"ENSG00000247728.2","AC091057.2",13,11
"ENSG00000247735.2","AC120114.1",31,85
"ENSG00000247746.4","USP51",209,103
"ENSG00000247774.6","PCED1B-AS1",7,1
"ENSG00000247796.2","AC008966.1",85,84
"ENSG00000247828.7","TMEM161B-AS1",130,55
"ENSG00000247853.2","AC006064.2",70,45
"ENSG00000247872.2","SPCS2P3",2,NA
"ENSG00000247877.6","AC021086.1",5,1
"ENSG00000247903.1","AC024896.1",11,4
"ENSG00000247934.4","AC022364.1",72,27
"ENSG00000247950.6","SEC24B-AS1",20,4
"ENSG00000247970.2","AL160313.1",1,1
"ENSG00000247982.6","LINC00926",34,15
"ENSG00000248008.2","NRAV",323,173
"ENSG00000248015.6","AC005329.1",14,13
"ENSG00000248019.2","FAM13A-AS1",72,29
"ENSG00000248027.1","AP001351.1",5,NA
"ENSG00000248049.6","UBA6-AS1",131,68
"ENSG00000248050.1","AC079061.1",2,NA
"ENSG00000248079.2","DPH6-DT",26,1
"ENSG00000248092.7","NNT-AS1",430,440
"ENSG00000248098.11","BCKDHA",245,207
"ENSG00000248099.3","INSL3",8,14
"ENSG00000248100.2","AC087257.1",NA,2
"ENSG00000248101.2","AC002116.1",1,NA
"ENSG00000248112.1","AC108174.1",NA,2
"ENSG00000248113.2","AC067942.2",NA,2
"ENSG00000248118.1","LINC01019",4,NA
"ENSG00000248124.7","RRN3P1",411,119
"ENSG00000248131.5","LINC01194",2,NA
"ENSG00000248132.2","LINC02101",1,NA
"ENSG00000248144.5","ADH1C",29,22
"ENSG00000248150.1","LINC02150",1,NA
"ENSG00000248161.5","AC098487.1",16,14
"ENSG00000248180.1","GAPDHP60",NA,2
"ENSG00000248196.1","AC092658.1",NA,1
"ENSG00000248208.1","WDR45P1",1,NA
"ENSG00000248211.1","TRPC7-AS1",NA,1
"ENSG00000248213.3","CICP16",4,NA
"ENSG00000248223.1","AC026785.2",1,3
"ENSG00000248229.1","AC106872.4",2,NA
"ENSG00000248235.6","AC037459.1",2,NA
"ENSG00000248238.1","LINC02438",7,7
"ENSG00000248240.1","AC114956.1",1,NA
"ENSG00000248243.1","LINC02014",35,20
"ENSG00000248265.1","FLJ12825",NA,1
"ENSG00000248268.1","AC010275.1",1,NA
"ENSG00000248275.1","TRIM52-AS1",183,74
"ENSG00000248278.1","SUMO2P17",7,1
"ENSG00000248309.7","MEF2C-AS1",1,NA
"ENSG00000248318.1","AC104958.1",2,NA
"ENSG00000248323.6","LUCAT1",76,35
"ENSG00000248333.8","CDK11B",1097,952
"ENSG00000248334.6","WHAMMP2",2,2
"ENSG00000248347.3","AC120036.1",2,2
"ENSG00000248360.7","LINC00504",1,1
"ENSG00000248367.1","AC008610.1",NA,2
"ENSG00000248370.1","LINC02434",1,NA
"ENSG00000248371.5","LINC02056",1,NA
"ENSG00000248374.1","AC073358.1",1,NA
"ENSG00000248375.1","AC104066.1",3,NA
"ENSG00000248383.4","PCDHAC1",139,252
"ENSG00000248405.10","PRR5-ARHGAP8",26,22
"ENSG00000248415.1","GAPDHP61",1,NA
"ENSG00000248429.5","FAM198B-AS1",NA,1
"ENSG00000248441.6","LINC01197",1,NA
"ENSG00000248444.1","HNRNPA1P65",1,NA
"ENSG00000248445.5","SEMA6A-AS1",18,6
"ENSG00000248449.2","PCDHGB8P",4,4
"ENSG00000248452.2","AC097714.1",NA,1
"ENSG00000248456.1","LINC02485",1,NA
"ENSG00000248469.1","AC139491.1",3,NA
"ENSG00000248476.1","BACH1-IT1",1,1
"ENSG00000248480.1","AC093801.2",NA,1
"ENSG00000248483.6","POU5F2",2,2
"ENSG00000248485.1","PCP4L1",77,39
"ENSG00000248487.8","ABHD14A",131,67
"ENSG00000248494.1","LNX1-AS2",3,1
"ENSG00000248498.4","ASNSP1",38,12
"ENSG00000248503.2","AL356235.1",11,5
"ENSG00000248508.6","SRP14-AS1",69,32
"ENSG00000248510.2","LINC02267",2,1
"ENSG00000248514.1","AC008443.3",3,1
"ENSG00000248515.1","AC024230.1",22,3
"ENSG00000248527.1","MTATP6P1",5903,4780
"ENSG00000248528.1","LINC02058",1,NA
"ENSG00000248538.7","AC022784.1",44,33
"ENSG00000248540.2","AC010931.2",231,71
"ENSG00000248544.2","AC008676.1",1,NA
"ENSG00000248546.3","ANP32C",1,1
"ENSG00000248547.2","AC021146.2",1,NA
"ENSG00000248554.1","AC114956.2",1,NA
"ENSG00000248560.1","AC008620.2",NA,1
"ENSG00000248568.1","KRT8P48",17,12
"ENSG00000248569.1","CRSP8P",1,2
"ENSG00000248578.1","NPM1P21",NA,3
"ENSG00000248587.7","GDNF-AS1",4,1
"ENSG00000248588.1","AC008517.1",1,NA
"ENSG00000248590.2","GLDCP1",3,2
"ENSG00000248592.7","TMEM110-MUSTN1",29,38
"ENSG00000248593.3","DSTNP2",82,117
"ENSG00000248596.7","AC139491.2",15,16
"ENSG00000248599.1","FLJ42969",NA,1
"ENSG00000248608.2","AC133963.1",NA,2
"ENSG00000248625.1","AC079768.1",NA,1
"ENSG00000248626.1","GAPDHP40",6,2
"ENSG00000248632.1","AC106872.5",1,NA
"ENSG00000248636.6","AC002070.1",1,NA
"ENSG00000248643.5","RBM14-RBM4",43,25
"ENSG00000248654.1","MTCO3P44",1,NA
"ENSG00000248663.6","LINC00992",22,8
"ENSG00000248664.1","AC010273.1",1,NA
"ENSG00000248668.2","OXCT1-AS1",7,NA
"ENSG00000248671.7","ALG1L9P",12,2
"ENSG00000248672.5","LY75-CD302",2,1
"ENSG00000248677.1","LINC02102",9,1
"ENSG00000248690.7","HAS2-AS1",NA,1
"ENSG00000248697.1","TOX4P1",2,1
"ENSG00000248703.2","LINC02415",1,NA
"ENSG00000248710.1","AC079594.2",1,NA
"ENSG00000248712.7","CCDC153",91,80
"ENSG00000248713.1","C4orf54",36,199
"ENSG00000248714.6","AC091180.2",1,2
"ENSG00000248724.6","NPHP3-AS1",10,3
"ENSG00000248727.5","LINC01948",5,1
"ENSG00000248729.1","MTCO1P30",NA,1
"ENSG00000248734.2","AC008906.1",18,4
"ENSG00000248746.5","ACTN3",1,NA
"ENSG00000248751.6","AC004997.1",1,2
"ENSG00000248755.1","AC092639.1",1,NA
"ENSG00000248767.2","AC187653.1",NA,1
"ENSG00000248774.1","AC097534.1",3,4
"ENSG00000248778.1","AC105391.1",1,NA
"ENSG00000248780.1","ARL4AP2",3,1
"ENSG00000248787.2","AC092903.2",35,10
"ENSG00000248795.1","AC098859.1",1,NA
"ENSG00000248801.6","C8orf34-AS1",4,1
"ENSG00000248807.1","KRTAP9-12P",1,NA
"ENSG00000248810.1","LINC02432",4,6
"ENSG00000248827.1","AC024587.1",2,NA
"ENSG00000248830.1","ZNF807",1,2
"ENSG00000248840.2","AL645949.1",2,1
"ENSG00000248846.2","LINC02065",6,11
"ENSG00000248858.7","FLJ46284",12,6
"ENSG00000248859.2","LINC01574",12,8
"ENSG00000248863.2","AC097376.1",2,NA
"ENSG00000248866.1","USP46-AS1",58,25
"ENSG00000248869.5","LINC02511",1,NA
"ENSG00000248871.1","TNFSF12-TNFSF13",1,3
"ENSG00000248873.1","SERBP1P6",1,2
"ENSG00000248881.1","AC010245.1",1,2
"ENSG00000248890.1","HHIP-AS1",2,5
"ENSG00000248905.8","FMN1",132,74
"ENSG00000248909.1","HMGB1P21",NA,2
"ENSG00000248919.7","ATP5MF-PTCD1",NA,1
"ENSG00000248923.1","MTND5P11",54,47
"ENSG00000248932.5","AC097103.2",92,54
"ENSG00000248936.1","AC027607.1",1,NA
"ENSG00000248954.1","AC027801.1",4,2
"ENSG00000248964.6","AC131254.1",NA,3
"ENSG00000248966.1","BCLAF1P1",3,3
"ENSG00000248968.1","AC012640.1",NA,1
"ENSG00000248971.2","KRT8P46",15,6
"ENSG00000248980.1","AC019163.1",4,NA
"ENSG00000248988.1","AC093700.1",1,NA
"ENSG00000248993.1","AL645941.2",1,NA
"ENSG00000249007.1","AL691482.3",138,33
"ENSG00000249014.2","HMGN2P4",NA,1
"ENSG00000249026.2","CTNNA1P1",6,5
"ENSG00000249035.6","CLMAT3",2,NA
"ENSG00000249042.5","AC008771.1",69,45
"ENSG00000249049.1","AC074124.1",3,1
"ENSG00000249054.2","FAM138D",NA,2
"ENSG00000249069.7","LINC01033",NA,1
"ENSG00000249082.2","C5orf66-AS1",3,2
"ENSG00000249085.1","AC035140.1",4,NA
"ENSG00000249087.6","ZNF436-AS1",78,86
"ENSG00000249094.2","AC007834.1",1,NA
"ENSG00000249096.6","LINC02362",5,6
"ENSG00000249101.1","AC008834.1",NA,1
"ENSG00000249109.1","AC140125.2",7,4
"ENSG00000249115.8","HAUS5",1528,1396
"ENSG00000249119.1","MTND6P4",5,3
"ENSG00000249129.1","SUDS3P1",35,36
"ENSG00000249138.1","SLED1",NA,1
"ENSG00000249140.1","PRDX2P3",2,NA
"ENSG00000249141.1","AL159163.1",1,NA
"ENSG00000249142.1","AC074134.1",1,NA
"ENSG00000249149.2","AC099522.1",3,NA
"ENSG00000249158.6","PCDHA11",18,11
"ENSG00000249167.1","SEMA6A-AS2",NA,1
"ENSG00000249173.5","LINC01093",1,NA
